mls,school
98482281,LAMAR H S
11725906,LAMAR H S
55433772,LAMAR H S
35898517,LAMAR H S
964027,LAMAR H S
98000882,LAMAR H S
72933829,LAMAR H S
70697852,LAMAR H S
49580116,LAMAR H S
23549544,LAMAR H S
46916379,LAMAR H S
24353092,LAMAR H S
26222190,LAMAR H S
79077350,LAMAR H S
46264474,LAMAR H S
23531986,LAMAR H S
14092267,LAMAR H S
58352062,LAMAR H S
91709657,LAMAR H S
31229225,LAMAR H S
67237902,LAMAR H S
41308640,LAMAR H S
70045003,LAMAR H S
35060684,LAMAR H S
95841010,LAMAR H S
30527121,LAMAR H S
56338962,LAMAR H S
95753207,LAMAR H S
60936697,LAMAR H S
55079914,LAMAR H S
51623669,LAMAR H S
60781641,LAMAR H S
82622931,LAMAR H S
39667620,LAMAR H S
37550789,LAMAR H S
40614191,LAMAR H S
87159467,LAMAR H S
45570897,LAMAR H S
66745770,LAMAR H S
75254057,LAMAR H S
43410935,LAMAR H S
8861977,LAMAR H S
15080548,LAMAR H S
66998966,LAMAR H S
57720754,LAMAR H S
42945132,LAMAR H S
7386502,LAMAR H S
15208287,LAMAR H S
67421666,LAMAR H S
41845372,LAMAR H S
71074850,LAMAR H S
65985170,LAMAR H S
33627021,LAMAR H S
69884397,LAMAR H S
37998411,LAMAR H S
77516577,LAMAR H S
19513619,LAMAR H S
76715356,LAMAR H S
6482680,LAMAR H S
98086754,LAMAR H S
73826640,LAMAR H S
82593390,LAMAR H S
8735419,LAMAR H S
41189547,LAMAR H S
97687249,LAMAR H S
50835774,LAMAR H S
68513391,LAMAR H S
11958900,LAMAR H S
16307473,LAMAR H S
34763890,LAMAR H S
73774669,LAMAR H S
59719659,LAMAR H S
26585380,LAMAR H S
95056976,LAMAR H S
63521818,LAMAR H S
56867543,LAMAR H S
76389016,LAMAR H S
42340163,LAMAR H S
77400996,LAMAR H S
60816478,LAMAR H S
95692087,LAMAR H S
16632508,LAMAR H S
63211910,LAMAR H S
16775075,LAMAR H S
43183689,LAMAR H S
22987504,LAMAR H S
77502030,LAMAR H S
17305171,LAMAR H S
15909868,LAMAR H S
91835479,LAMAR H S
22441580,LAMAR H S
85305072,LAMAR H S
6842063,LAMAR H S
85960358,LAMAR H S
23267723,LAMAR H S
57522122,LAMAR H S
63470988,LAMAR H S
90420344,LAMAR H S
24313943,LAMAR H S
24185831,LAMAR H S
8997693,LAMAR H S
7847350,LAMAR H S
52669949,LAMAR H S
89258732,LAMAR H S
90065820,LAMAR H S
46868843,LAMAR H S
15065846,LAMAR H S
9413639,LAMAR H S
26915030,LAMAR H S
64220214,LAMAR H S
54183370,LAMAR H S
58930647,LAMAR H S
27253216,LAMAR H S
40961862,LAMAR H S
9445250,LAMAR H S
20257555,LAMAR H S
39469515,LAMAR H S
76356920,LAMAR H S
19274054,LAMAR H S
45131807,LAMAR H S
91608976,LAMAR H S
97318399,LAMAR H S
10231427,LAMAR H S
42334048,LAMAR H S
39259073,LAMAR H S
56219752,LAMAR H S
24273472,LAMAR H S
43194405,LAMAR H S
73581892,LAMAR H S
73754952,LAMAR H S
16203839,LAMAR H S
14834187,LAMAR H S
70777165,LAMAR H S
3654933,LAMAR H S
4453610,LAMAR H S
76841251,LAMAR H S
35492659,LAMAR H S
44554630,LAMAR H S
10307658,LAMAR H S
67357632,LAMAR H S
40196802,LAMAR H S
5293266,LAMAR H S
17936309,LAMAR H S
61629759,LAMAR H S
81497088,LAMAR H S
84302430,LAMAR H S
93841384,LAMAR H S
23935015,LAMAR H S
74850310,LAMAR H S
51922388,LAMAR H S
73871377,LAMAR H S
49725831,LAMAR H S
59516870,LAMAR H S
69034123,LAMAR H S
80417437,LAMAR H S
91575672,LAMAR H S
12933915,LAMAR H S
36261746,LAMAR H S
32334994,LAMAR H S
15374390,LAMAR H S
82985388,LAMAR H S
91401688,LAMAR H S
79557989,LAMAR H S
29403923,LAMAR H S
79988510,LAMAR H S
11146956,LAMAR H S
54644514,LAMAR H S
95983629,LAMAR H S
38006407,LAMAR H S
7549366,LAMAR H S
79792409,LAMAR H S
31181794,LAMAR H S
56369829,LAMAR H S
80767861,LAMAR H S
10883915,LAMAR H S
67633905,LAMAR H S
77534393,LAMAR H S
47489212,LAMAR H S
76762006,LAMAR H S
21037204,LAMAR H S
34544849,LAMAR H S
48370514,LAMAR H S
12917338,LAMAR H S
5294443,LAMAR H S
23622543,LAMAR H S
42828805,LAMAR H S
30829154,LAMAR H S
7270412,LAMAR H S
66254848,LAMAR H S
16972266,LAMAR H S
43364914,LAMAR H S
5275914,LAMAR H S
96267794,LAMAR H S
3872865,LAMAR H S
70137628,LAMAR H S
61988112,LAMAR H S
92409267,LAMAR H S
91038234,LAMAR H S
36019097,LAMAR H S
7344983,LAMAR H S
88433884,LAMAR H S
62985044,LAMAR H S
89705970,LAMAR H S
5271450,LAMAR H S
59929161,LAMAR H S
82163834,LAMAR H S
87477694,LAMAR H S
30628478,LAMAR H S
64281517,LAMAR H S
46156010,LAMAR H S
43093425,LAMAR H S
40997662,LAMAR H S
32268688,LAMAR H S
30376231,LAMAR H S
66687781,LAMAR H S
25031177,LAMAR H S
39983287,LAMAR H S
53632916,LAMAR H S
20637019,LAMAR H S
10837770,LAMAR H S
18714520,LAMAR H S
39902451,LAMAR H S
63883420,LAMAR H S
70774103,LAMAR H S
47402070,LAMAR H S
39144423,LAMAR H S
52759165,LAMAR H S
83500437,LAMAR H S
81078402,LAMAR H S
91822296,LAMAR H S
59948864,LAMAR H S
53010327,LAMAR H S
29348686,LAMAR H S
40037047,LAMAR H S
75534242,LAMAR H S
82534927,LAMAR H S
46057309,LAMAR H S
42588158,LAMAR H S
26732714,LAMAR H S
22218895,LAMAR H S
94160375,LAMAR H S
81972453,LAMAR H S
41675383,LAMAR H S
44289820,LAMAR H S
65431296,LAMAR H S
45207458,LAMAR H S
53186854,LAMAR H S
65902892,LAMAR H S
20114536,LAMAR H S
93177794,LAMAR H S
47193796,LAMAR H S
39584971,LAMAR H S
28286726,LAMAR H S
4645005,LAMAR H S
10582796,LAMAR H S
51752456,LAMAR H S
55412382,LAMAR H S
85699004,LAMAR H S
47434634,LAMAR H S
56693614,LAMAR H S
10122439,LAMAR H S
93815555,LAMAR H S
10478461,LAMAR H S
78814190,LAMAR H S
2142528,LAMAR H S
40904200,LAMAR H S
91069542,LAMAR H S
38630386,LAMAR H S
71850284,LAMAR H S
25432234,LAMAR H S
11356792,LAMAR H S
90923327,LAMAR H S
44556182,LAMAR H S
74571078,LAMAR H S
28635834,LAMAR H S
75523445,LAMAR H S
89144407,LAMAR H S
16379921,LAMAR H S
63997558,LAMAR H S
26601732,LAMAR H S
54092647,LAMAR H S
2569510,LAMAR H S
52322619,LAMAR H S
25116086,LAMAR H S
33154002,LAMAR H S
93256963,LAMAR H S
94581192,LAMAR H S
67437745,LAMAR H S
36179611,LAMAR H S
35580730,LAMAR H S
36777449,LAMAR H S
52590231,LAMAR H S
92014006,LAMAR H S
93984876,LAMAR H S
54119451,LAMAR H S
28042221,LAMAR H S
79234481,LAMAR H S
46302351,LAMAR H S
14564553,LAMAR H S
86334881,LAMAR H S
2587468,LAMAR H S
28266768,LAMAR H S
40509719,LAMAR H S
63506334,LAMAR H S
37091710,LAMAR H S
98769547,LAMAR H S
52697168,LAMAR H S
65062699,LAMAR H S
48768853,LAMAR H S
92978468,LAMAR H S
40325085,LAMAR H S
52348191,LAMAR H S
63246497,LAMAR H S
75927849,LAMAR H S
44628233,LAMAR H S
16392112,LAMAR H S
67271665,LAMAR H S
26260310,LAMAR H S
28793010,LAMAR H S
81645820,LAMAR H S
28179759,LAMAR H S
36746318,LAMAR H S
2376944,LAMAR H S
83010460,LAMAR H S
40435436,LAMAR H S
98454411,LAMAR H S
82250197,LAMAR H S
82797497,LAMAR H S
10209212,LAMAR H S
89941117,LAMAR H S
43021081,LAMAR H S
79106435,LAMAR H S
56893124,LAMAR H S
61112423,LAMAR H S
3515388,LAMAR H S
66188791,LAMAR H S
78857680,LAMAR H S
10119881,LAMAR H S
40495550,LAMAR H S
87439070,LAMAR H S
27544232,LAMAR H S
38749370,LAMAR H S
87013897,LAMAR H S
13242230,LAMAR H S
69936328,LAMAR H S
9563441,LAMAR H S
87804306,LAMAR H S
97110211,LAMAR H S
54599800,LAMAR H S
36105928,LAMAR H S
87091505,LAMAR H S
14190006,LAMAR H S
50570854,LAMAR H S
71210174,LAMAR H S
32689476,LAMAR H S
32841757,LAMAR H S
87504287,LAMAR H S
66272877,LAMAR H S
62598106,LAMAR H S
7256439,LAMAR H S
8430284,LAMAR H S
98336546,LAMAR H S
9898286,LAMAR H S
7644883,LAMAR H S
41606541,LAMAR H S
51211707,LAMAR H S
30827446,LAMAR H S
83047702,LAMAR H S
69620978,LAMAR H S
50569482,LAMAR H S
42940507,LAMAR H S
64889960,LAMAR H S
66596195,LAMAR H S
27837902,LAMAR H S
97785947,LAMAR H S
5671570,LAMAR H S
80035300,LAMAR H S
83990554,LAMAR H S
58011955,LAMAR H S
53601589,LAMAR H S
63415299,LAMAR H S
75363795,LAMAR H S
12779450,LAMAR H S
67198711,LAMAR H S
56701807,LAMAR H S
84267134,LAMAR H S
47816741,LAMAR H S
71751371,LAMAR H S
79577116,LAMAR H S
83970577,LAMAR H S
43111391,LAMAR H S
41310651,LAMAR H S
25752563,LAMAR H S
60617768,LAMAR H S
9791409,LAMAR H S
4760271,LAMAR H S
13291460,LAMAR H S
15823318,LAMAR H S
18402995,LAMAR H S
62057474,LAMAR H S
36115354,LAMAR H S
956258,LAMAR H S
18748855,LAMAR H S
35943320,LAMAR H S
75143521,LAMAR H S
10519978,LAMAR H S
72365651,LAMAR H S
68171950,LAMAR H S
28532900,LAMAR H S
55783153,LAMAR H S
83895752,LAMAR H S
43624081,LAMAR H S
46043635,LAMAR H S
35285425,LAMAR H S
77577442,LAMAR H S
7221693,LAMAR H S
42997701,LAMAR H S
11301473,LAMAR H S
83879537,LAMAR H S
92479478,LAMAR H S
51167315,LAMAR H S
73253513,LAMAR H S
54116504,LAMAR H S
40523629,LAMAR H S
77574251,LAMAR H S
85650059,LAMAR H S
95073244,LAMAR H S
76321905,LAMAR H S
25639464,LAMAR H S
59509148,LAMAR H S
94509240,LAMAR H S
35309746,LAMAR H S
92930439,LAMAR H S
62608613,LAMAR H S
71875227,LAMAR H S
919728,LAMAR H S
63072703,LAMAR H S
9762408,LAMAR H S
45977831,LAMAR H S
2571718,LAMAR H S
60328112,LAMAR H S
48806810,LAMAR H S
47586430,LAMAR H S
52049422,LAMAR H S
33119708,LAMAR H S
60498830,LAMAR H S
6905334,LAMAR H S
73334108,LAMAR H S
70132376,LAMAR H S
17655836,LAMAR H S
82293073,LAMAR H S
21226607,LAMAR H S
4696265,LAMAR H S
62023931,LAMAR H S
37406733,LAMAR H S
27753665,LAMAR H S
30469224,LAMAR H S
56308983,LAMAR H S
75239051,LAMAR H S
71538619,LAMAR H S
92716080,LAMAR H S
46088864,LAMAR H S
66466034,LAMAR H S
96254926,LAMAR H S
85760625,LAMAR H S
77847979,LAMAR H S
26880126,LAMAR H S
2914096,LAMAR H S
8770519,LAMAR H S
26226646,LAMAR H S
77916316,LAMAR H S
85085474,LAMAR H S
82090909,LAMAR H S
3188997,LAMAR H S
27079590,LAMAR H S
48203471,LAMAR H S
8197773,LAMAR H S
8346129,LAMAR H S
58961384,LAMAR H S
60731417,LAMAR H S
51130015,LAMAR H S
59697161,LAMAR H S
75621762,LAMAR H S
26847135,LAMAR H S
55478507,LAMAR H S
76961370,LAMAR H S
29239577,LAMAR H S
62015891,LAMAR H S
11536996,LAMAR H S
21780891,LAMAR H S
13544466,LAMAR H S
34739953,LAMAR H S
16242745,LAMAR H S
57461715,LAMAR H S
55740429,LAMAR H S
58745128,LAMAR H S
90605869,LAMAR H S
8598669,LAMAR H S
6675750,LAMAR H S
2561808,LAMAR H S
57514085,LAMAR H S
76863421,LAMAR H S
85275441,LAMAR H S
19757684,LAMAR H S
30569321,LAMAR H S
30400303,LAMAR H S
69982172,LAMAR H S
91907245,LAMAR H S
67260428,LEE H S
76980935,LEE H S
76230997,MACARTHUR H S
15140876,MACARTHUR H S
78819796,MADISON H S
27668995,MADISON H S
92860569,MADISON H S
49212471,MADISON H S
52670109,MADISON H S
58399669,MADISON H S
68185329,MADISON H S
23306163,MADISON H S
39762357,MADISON H S
75539711,MADISON H S
46824769,MADISON H S
31347406,MADISON H S
3427718,MADISON H S
86668472,MADISON H S
61503330,MADISON H S
66077868,MADISON H S
14694795,MADISON H S
10058395,MADISON H S
6478232,MADISON H S
63652492,MADISON H S
8857645,MADISON H S
36943966,MADISON H S
56998359,MADISON H S
82008126,MADISON H S
19812707,MADISON H S
86806985,MADISON H S
38726428,MADISON H S
40602169,MADISON H S
72531535,MADISON H S
49208289,MADISON H S
40801033,MADISON H S
16532768,MADISON H S
93004654,MADISON H S
3235605,MADISON H S
47676782,MADISON H S
12126105,MADISON H S
64382034,MADISON H S
91701708,MADISON H S
27649560,MADISON H S
92893947,MADISON H S
4019514,MADISON H S
36763034,MADISON H S
31471086,MADISON H S
84686605,MADISON H S
11353221,MADISON H S
28416470,MADISON H S
21005895,MADISON H S
21110359,MADISON H S
75878222,MADISON H S
12509126,MADISON H S
53071148,MADISON H S
47097803,MADISON H S
98294667,MADISON H S
75546879,MADISON H S
84646105,MADISON H S
98662125,MADISON H S
24925594,MADISON H S
66232995,MADISON H S
67620559,MADISON H S
24966498,MAYDE CREEK H S
11720564,MAYDE CREEK H S
86599433,MEMORIAL H S
30473496,MEMORIAL H S
47621939,MILBY H S
67883522,MILBY H S
80933994,MILBY H S
71960259,MILBY H S
34872518,MILBY H S
16328065,MILBY H S
31594039,MILBY H S
32707779,MILBY H S
15963198,MILBY H S
91004815,MILBY H S
76651310,MILBY H S
52108344,MILBY H S
12821287,MILBY H S
38886034,NORTH FOREST H S
41255881,NORTH FOREST H S
68849666,NORTH FOREST H S
55383682,NORTH FOREST H S
47758672,NORTH FOREST H S
15889188,NORTH FOREST H S
23243852,NORTH FOREST H S
43830135,NORTH FOREST H S
43592555,NORTH FOREST H S
2375107,NORTH FOREST H S
42757369,NORTH FOREST H S
39963944,NORTH FOREST H S
92314040,NORTH FOREST H S
35389259,NORTH FOREST H S
69192786,NORTH FOREST H S
66513782,NORTH FOREST H S
98409551,NORTH FOREST H S
55293660,NORTH FOREST H S
51669107,NORTH FOREST H S
10022044,NORTH FOREST H S
26969900,NORTH FOREST H S
82293380,NORTH FOREST H S
89520718,NORTH FOREST H S
88002613,NORTH FOREST H S
89696726,NORTH FOREST H S
90341710,NORTH FOREST H S
22768218,NORTH FOREST H S
73897441,NORTH FOREST H S
19140986,NORTH FOREST H S
98292217,NORTH FOREST H S
29502926,NORTH FOREST H S
60060156,NORTH FOREST H S
39399095,NORTH FOREST H S
29275356,NORTH FOREST H S
5279785,NORTH FOREST H S
94808049,NORTH FOREST H S
34264944,NORTH FOREST H S
95836214,NORTH FOREST H S
38252047,NORTH FOREST H S
14642400,NORTH FOREST H S
71507597,NORTH SHORE SENIOR HIGH
16782804,NORTHBROOK H S
92944717,NORTHBROOK H S
80977866,NORTHSIDE H S
18227187,NORTHSIDE H S
17248485,NORTHSIDE H S
46395956,NORTHSIDE H S
67029237,NORTHSIDE H S
14729280,NORTHSIDE H S
34073074,NORTHSIDE H S
96190689,NORTHSIDE H S
59582713,NORTHSIDE H S
2677308,NORTHSIDE H S
81476568,NORTHSIDE H S
29465616,NORTHSIDE H S
65668037,NORTHSIDE H S
41718666,NORTHSIDE H S
52311644,NORTHSIDE H S
50553331,NORTHSIDE H S
48708210,NORTHSIDE H S
75678877,NORTHSIDE H S
36729450,NORTHSIDE H S
27201173,NORTHSIDE H S
5020088,NORTHSIDE H S
66117514,NORTHSIDE H S
3798854,NORTHSIDE H S
60497526,NORTHSIDE H S
2538445,NORTHSIDE H S
77771858,NORTHSIDE H S
9964097,NORTHSIDE H S
74767604,NORTHSIDE H S
76631419,NORTHSIDE H S
68823754,NORTHSIDE H S
51651440,NORTHSIDE H S
35959848,NORTHSIDE H S
9321949,NORTHSIDE H S
37033654,NORTHSIDE H S
39909212,NORTHSIDE H S
15951034,NORTHSIDE H S
82850725,NORTHSIDE H S
12069066,NORTHSIDE H S
2707648,NORTHSIDE H S
65199858,NORTHSIDE H S
75788493,NORTHSIDE H S
9627315,NORTHSIDE H S
43177596,NORTHSIDE H S
98915588,NORTHSIDE H S
68935931,NORTHSIDE H S
63635069,NORTHSIDE H S
39969640,NORTHSIDE H S
34799457,NORTHSIDE H S
12836939,NORTHSIDE H S
88682247,NORTHSIDE H S
52396752,NORTHSIDE H S
38235956,NORTHSIDE H S
61141443,NORTHSIDE H S
97568740,NORTHSIDE H S
55994377,NORTHSIDE H S
95143543,NORTHSIDE H S
85449481,NORTHSIDE H S
51690717,NORTHSIDE H S
46892581,NORTHSIDE H S
67596953,NORTHSIDE H S
3631477,NORTHSIDE H S
30161492,NORTHSIDE H S
92137503,NORTHSIDE H S
89846253,NORTHSIDE H S
38846234,NORTHSIDE H S
32238429,NORTHSIDE H S
52346664,NORTHSIDE H S
89842659,NORTHSIDE H S
68730199,NORTHSIDE H S
52705703,NORTHSIDE H S
88604656,NORTHSIDE H S
85120296,NORTHSIDE H S
55687140,NORTHSIDE H S
83279383,NORTHSIDE H S
85729047,NORTHSIDE H S
14254926,NORTHSIDE H S
98016450,NORTHSIDE H S
78921037,NORTHSIDE H S
10536297,NORTHSIDE H S
60327582,NORTHSIDE H S
73792596,NORTHSIDE H S
88485006,NORTHSIDE H S
97351364,NORTHSIDE H S
7631346,NORTHSIDE H S
25356952,NORTHSIDE H S
52938587,NORTHSIDE H S
77161954,NORTHSIDE H S
74967144,NORTHSIDE H S
45359336,NORTHSIDE H S
52685206,NORTHSIDE H S
36858756,NORTHSIDE H S
8818327,NORTHSIDE H S
35706193,PAETOW H S
73504725,HOUSTON MATH SCIENCE AND TECHNOLOG
31855113,HOUSTON MATH SCIENCE AND TECHNOLOG
65536549,HOUSTON MATH SCIENCE AND TECHNOLOG
16720289,HOUSTON MATH SCIENCE AND TECHNOLOG
89218882,HOUSTON MATH SCIENCE AND TECHNOLOG
84369304,HOUSTON MATH SCIENCE AND TECHNOLOG
7026834,HOUSTON MATH SCIENCE AND TECHNOLOG
68564857,HOUSTON MATH SCIENCE AND TECHNOLOG
33649977,HOUSTON MATH SCIENCE AND TECHNOLOG
20653756,HOUSTON MATH SCIENCE AND TECHNOLOG
31435713,HOUSTON MATH SCIENCE AND TECHNOLOG
75074139,HOUSTON MATH SCIENCE AND TECHNOLOG
23367647,HOUSTON MATH SCIENCE AND TECHNOLOG
48074284,HOUSTON MATH SCIENCE AND TECHNOLOG
56091796,HOUSTON MATH SCIENCE AND TECHNOLOG
23586363,HOUSTON MATH SCIENCE AND TECHNOLOG
53392561,HOUSTON MATH SCIENCE AND TECHNOLOG
12561983,HOUSTON MATH SCIENCE AND TECHNOLOG
845387,HOUSTON MATH SCIENCE AND TECHNOLOG
3518125,HOUSTON MATH SCIENCE AND TECHNOLOG
74305378,HOUSTON MATH SCIENCE AND TECHNOLOG
69091302,HOUSTON MATH SCIENCE AND TECHNOLOG
85759875,HOUSTON MATH SCIENCE AND TECHNOLOG
17405521,HOUSTON MATH SCIENCE AND TECHNOLOG
27472465,HOUSTON MATH SCIENCE AND TECHNOLOG
53727913,HOUSTON MATH SCIENCE AND TECHNOLOG
56929239,HOUSTON MATH SCIENCE AND TECHNOLOG
26012702,HOUSTON MATH SCIENCE AND TECHNOLOG
24973759,HOUSTON MATH SCIENCE AND TECHNOLOG
86290807,HOUSTON MATH SCIENCE AND TECHNOLOG
41266214,HOUSTON MATH SCIENCE AND TECHNOLOG
48422452,HOUSTON MATH SCIENCE AND TECHNOLOG
54357446,HOUSTON MATH SCIENCE AND TECHNOLOG
45755839,HOUSTON MATH SCIENCE AND TECHNOLOG
97415141,HOUSTON MATH SCIENCE AND TECHNOLOG
91994173,HOUSTON MATH SCIENCE AND TECHNOLOG
98633461,HOUSTON MATH SCIENCE AND TECHNOLOG
97186762,SCARBOROUGH H S
16460769,SCARBOROUGH H S
41873004,SCARBOROUGH H S
33763724,SCARBOROUGH H S
47845460,SCARBOROUGH H S
96890361,SCARBOROUGH H S
67113356,SCARBOROUGH H S
11263805,SCARBOROUGH H S
48718202,SCARBOROUGH H S
26022541,SCARBOROUGH H S
47486335,SCARBOROUGH H S
62800034,SCARBOROUGH H S
60067624,SCARBOROUGH H S
45364185,SCARBOROUGH H S
45161813,SCARBOROUGH H S
18904138,SCARBOROUGH H S
27768643,SCARBOROUGH H S
75805040,SCARBOROUGH H S
50276267,SCARBOROUGH H S
54150804,SCARBOROUGH H S
61628448,SCARBOROUGH H S
86580331,SCARBOROUGH H S
56279373,SCARBOROUGH H S
71722248,SCARBOROUGH H S
76123108,SCARBOROUGH H S
49750443,SCARBOROUGH H S
54583340,SCARBOROUGH H S
96040319,SCARBOROUGH H S
2743430,SCARBOROUGH H S
94190977,SCARBOROUGH H S
9822496,SCARBOROUGH H S
14066021,SCARBOROUGH H S
17692582,SCARBOROUGH H S
87199892,SCARBOROUGH H S
45774353,SCARBOROUGH H S
13943413,SCARBOROUGH H S
91045692,SCARBOROUGH H S
20791385,SCARBOROUGH H S
61360325,SCARBOROUGH H S
89394109,SCARBOROUGH H S
39070156,SCARBOROUGH H S
75367788,SCARBOROUGH H S
85297419,SCARBOROUGH H S
72660131,SCARBOROUGH H S
80300142,SCARBOROUGH H S
12884635,SCARBOROUGH H S
28892549,SCARBOROUGH H S
92220264,SCARBOROUGH H S
14390115,SCARBOROUGH H S
55341402,SCARBOROUGH H S
90858349,SCARBOROUGH H S
19946437,SCARBOROUGH H S
70649905,SCARBOROUGH H S
46344443,SCARBOROUGH H S
36469331,SCARBOROUGH H S
25917622,SCARBOROUGH H S
20200251,SCARBOROUGH H S
5747651,SCARBOROUGH H S
90731641,SCARBOROUGH H S
12293435,SCARBOROUGH H S
35084399,SHARPSTOWN H S
30287322,SHARPSTOWN H S
57414886,SHARPSTOWN H S
50299213,SHARPSTOWN H S
3589297,SHARPSTOWN H S
11506719,SHARPSTOWN H S
72282602,SHARPSTOWN H S
21715414,SHARPSTOWN H S
16152416,SHARPSTOWN H S
55775358,SHARPSTOWN H S
62327517,SHARPSTOWN H S
91921951,SHARPSTOWN H S
78405094,SHARPSTOWN H S
25221761,SHARPSTOWN H S
97632346,SHARPSTOWN H S
89055412,SHARPSTOWN H S
52716483,SHARPSTOWN H S
89520042,SHARPSTOWN H S
31138018,SHARPSTOWN H S
3156606,SHARPSTOWN H S
45927524,SHARPSTOWN H S
32967264,SHARPSTOWN H S
4356653,SHARPSTOWN H S
70499206,SHARPSTOWN H S
70964418,SHARPSTOWN H S
67035002,SHARPSTOWN H S
78149422,SHARPSTOWN H S
5990401,SHARPSTOWN H S
84765008,SHARPSTOWN H S
90498180,SHARPSTOWN H S
41694913,SHARPSTOWN H S
43691193,SHARPSTOWN H S
87052475,SHARPSTOWN H S
11807636,SHARPSTOWN H S
24750791,SHARPSTOWN H S
12838077,SHARPSTOWN H S
60780099,SHARPSTOWN H S
10876801,SHARPSTOWN H S
66993062,SHARPSTOWN H S
71321933,SHARPSTOWN H S
39717596,SHARPSTOWN H S
87098087,SHARPSTOWN H S
28707609,SHARPSTOWN H S
21562050,SHARPSTOWN H S
50373232,SHARPSTOWN H S
11406250,SHARPSTOWN H S
96823561,SHARPSTOWN H S
26130291,SHARPSTOWN H S
42004910,SHARPSTOWN H S
28311780,SHARPSTOWN H S
53399519,SHARPSTOWN H S
12953374,SHARPSTOWN H S
21254096,SHARPSTOWN H S
68258530,SPRING H S
53034777,SPRING H S
15378590,STERLING H S
93612652,STERLING H S
73279747,STERLING H S
70396134,STERLING H S
77550797,STERLING H S
68081239,STERLING H S
89468768,STERLING H S
63823497,STERLING H S
5199344,STERLING H S
28204414,STERLING H S
72367061,STERLING H S
43195839,STERLING H S
74344749,STERLING H S
22593375,STERLING H S
19990296,STERLING H S
79416487,STERLING H S
11768087,STERLING H S
11339827,STERLING H S
23626901,STERLING H S
899952,STERLING H S
97135753,STERLING H S
67942679,STERLING H S
47994710,STERLING H S
67467493,STERLING H S
27976382,STERLING H S
25684456,STERLING H S
34263580,STERLING H S
2652890,STERLING H S
52751753,STERLING H S
51311424,STERLING H S
15551712,STERLING H S
66450805,STERLING H S
2178041,STERLING H S
85674460,STERLING H S
73955623,STERLING H S
79445136,STERLING H S
91769534,STERLING H S
51834102,STERLING H S
45304094,STERLING H S
39404050,STERLING H S
39210579,STERLING H S
75180003,STERLING H S
25026097,STERLING H S
64376336,STERLING H S
85550369,STERLING H S
20499823,STERLING H S
45585316,STERLING H S
23374823,STERLING H S
11615226,STERLING H S
40704067,STERLING H S
95507092,STERLING H S
5249605,STERLING H S
97623740,STERLING H S
79512485,STERLING H S
45803554,STERLING H S
41047634,STERLING H S
48222624,STERLING H S
26799719,STERLING H S
10767554,STERLING H S
11954775,STERLING H S
57771640,STERLING H S
12476283,STERLING H S
57104815,STERLING H S
56980939,STERLING H S
65010297,STERLING H S
57750652,STERLING H S
17793273,STERLING H S
40062041,STERLING H S
45982864,STERLING H S
39660284,STERLING H S
91094705,STERLING H S
83850797,STERLING H S
48918323,STERLING H S
85999947,STERLING H S
97471335,STERLING H S
96980243,STERLING H S
2837464,STERLING H S
44206319,STERLING H S
69888787,STERLING H S
54916442,STERLING H S
31713357,STERLING H S
5467901,STERLING H S
25308773,STERLING H S
58167217,STERLING H S
86963601,STERLING H S
43147414,STERLING H S
51906363,STERLING H S
12231763,STERLING H S
78392810,STERLING H S
88503369,STERLING H S
95720120,STRATFORD H S
95862664,STRATFORD H S
56633914,STRATFORD H S
18637823,STRATFORD H S
61025621,STRATFORD H S
31884156,STRATFORD H S
94704979,STRATFORD H S
55412017,WALTRIP H S
38826355,WALTRIP H S
10091364,WALTRIP H S
51662917,WALTRIP H S
94768698,WALTRIP H S
12604025,WALTRIP H S
57434541,WALTRIP H S
89681741,WALTRIP H S
69400011,WALTRIP H S
2873391,WALTRIP H S
7428127,WALTRIP H S
69840615,WALTRIP H S
42476302,WALTRIP H S
56829505,WALTRIP H S
41844470,WALTRIP H S
36412404,WALTRIP H S
8936100,WALTRIP H S
40768857,WALTRIP H S
32168454,WALTRIP H S
56265175,WALTRIP H S
73016639,WALTRIP H S
60575877,WALTRIP H S
94609319,WALTRIP H S
58213861,WALTRIP H S
63151874,WALTRIP H S
87753546,WALTRIP H S
12350896,WALTRIP H S
74323478,WALTRIP H S
19477076,WALTRIP H S
70400436,WALTRIP H S
84331004,WALTRIP H S
17859270,WALTRIP H S
6205557,WALTRIP H S
76964837,WALTRIP H S
14281550,WALTRIP H S
57642415,WALTRIP H S
17911385,WALTRIP H S
76948706,WALTRIP H S
62773072,WALTRIP H S
18780714,WALTRIP H S
83913420,WALTRIP H S
5759334,WALTRIP H S
47431730,WALTRIP H S
98246027,WALTRIP H S
83464265,WALTRIP H S
97776535,WALTRIP H S
17189990,WALTRIP H S
16031101,WALTRIP H S
53261939,WALTRIP H S
23606214,WALTRIP H S
33384892,WALTRIP H S
3165079,WALTRIP H S
28142989,WALTRIP H S
40992270,WALTRIP H S
57067058,WALTRIP H S
28648104,WALTRIP H S
6280685,WALTRIP H S
7374020,WALTRIP H S
47786776,WALTRIP H S
83181618,WALTRIP H S
73687966,WALTRIP H S
88700825,WALTRIP H S
23313882,WALTRIP H S
53580517,WALTRIP H S
89646378,WALTRIP H S
34590653,WALTRIP H S
85885577,WALTRIP H S
47496171,WALTRIP H S
91397839,WALTRIP H S
69465983,WALTRIP H S
92405382,WALTRIP H S
83236148,WALTRIP H S
