mls,school,campus_number
69400011,WALTRIP H S,101912015
69437717,WALTRIP H S,101912015
69840615,WALTRIP H S,101912015
70366413,WALTRIP H S,101912015
71113405,WALTRIP H S,101912015
73016639,WALTRIP H S,101912015
73423172,WALTRIP H S,101912015
73575492,WALTRIP H S,101912015
73972594,WALTRIP H S,101912015
74074223,WALTRIP H S,101912015
74297390,WALTRIP H S,101912015
74323478,WALTRIP H S,101912015
74476735,WALTRIP H S,101912015
74953717,WALTRIP H S,101912015
76313631,WALTRIP H S,101912015
76568690,WALTRIP H S,101912015
77792864,WALTRIP H S,101912015
79423391,WALTRIP H S,101912015
79713891,WALTRIP H S,101912015
80146621,WALTRIP H S,101912015
82155910,WALTRIP H S,101912015
82338290,WALTRIP H S,101912015
82479665,WALTRIP H S,101912015
82527595,WALTRIP H S,101912015
83047153,WALTRIP H S,101912015
83181618,WALTRIP H S,101912015
83913420,WALTRIP H S,101912015
84222820,WALTRIP H S,101912015
84394614,WALTRIP H S,101912015
85362342,WALTRIP H S,101912015
87753546,WALTRIP H S,101912015
88054350,WALTRIP H S,101912015
88651541,WALTRIP H S,101912015
88925853,WALTRIP H S,101912015
89055579,WALTRIP H S,101912015
89444572,WALTRIP H S,101912015
89556626,WALTRIP H S,101912015
89672681,WALTRIP H S,101912015
89681741,WALTRIP H S,101912015
89724697,WALTRIP H S,101912015
89725775,WALTRIP H S,101912015
89893291,WALTRIP H S,101912015
89995909,WALTRIP H S,101912015
90156782,WALTRIP H S,101912015
91397839,WALTRIP H S,101912015
91625558,WALTRIP H S,101912015
91798094,WALTRIP H S,101912015
91826858,WALTRIP H S,101912015
92021622,WALTRIP H S,101912015
92384252,WALTRIP H S,101912015
92623998,WALTRIP H S,101912015
93474469,WALTRIP H S,101912015
93945362,WALTRIP H S,101912015
94077125,WALTRIP H S,101912015
94102126,WALTRIP H S,101912015
94147443,WALTRIP H S,101912015
94312754,WALTRIP H S,101912015
94768698,WALTRIP H S,101912015
94827158,WALTRIP H S,101912015
95132195,WALTRIP H S,101912015
95926568,WALTRIP H S,101912015
96879074,WALTRIP H S,101912015
97776535,WALTRIP H S,101912015
2375107,NORTH FOREST H S,101912477
5279785,NORTH FOREST H S,101912477
10022044,NORTH FOREST H S,101912477
14642400,NORTH FOREST H S,101912477
15889188,NORTH FOREST H S,101912477
15889188,NORTH FOREST H S,101912477
19140986,NORTH FOREST H S,101912477
22768218,NORTH FOREST H S,101912477
23243852,NORTH FOREST H S,101912477
26969900,NORTH FOREST H S,101912477
29275356,NORTH FOREST H S,101912477
29502926,NORTH FOREST H S,101912477
35389259,NORTH FOREST H S,101912477
38252047,NORTH FOREST H S,101912477
38886034,NORTH FOREST H S,101912477
39399095,NORTH FOREST H S,101912477
39963944,NORTH FOREST H S,101912477
42757369,NORTH FOREST H S,101912477
43592555,NORTH FOREST H S,101912477
43830135,NORTH FOREST H S,101912477
47758672,NORTH FOREST H S,101912477
47758672,NORTH FOREST H S,101912477
51669107,NORTH FOREST H S,101912477
55293660,NORTH FOREST H S,101912477
55383682,NORTH FOREST H S,101912477
55383682,NORTH FOREST H S,101912477
60060156,NORTH FOREST H S,101912477
66513782,NORTH FOREST H S,101912477
68849666,NORTH FOREST H S,101912477
68849666,NORTH FOREST H S,101912477
69192786,NORTH FOREST H S,101912477
73897441,NORTH FOREST H S,101912477
82293380,NORTH FOREST H S,101912477
88002613,NORTH FOREST H S,101912477
89520718,NORTH FOREST H S,101912477
89696726,NORTH FOREST H S,101912477
90341710,NORTH FOREST H S,101912477
92314040,NORTH FOREST H S,101912477
94808049,NORTH FOREST H S,101912477
95836214,NORTH FOREST H S,101912477
98409551,NORTH FOREST H S,101912477
2677308,NORTHSIDE H S,101912003
2707648,NORTHSIDE H S,101912003
3631477,NORTHSIDE H S,101912003
3798854,NORTHSIDE H S,101912003
5020088,NORTHSIDE H S,101912003
7631346,NORTHSIDE H S,101912003
8818327,NORTHSIDE H S,101912003
9321949,NORTHSIDE H S,101912003
9627315,NORTHSIDE H S,101912003
9964097,NORTHSIDE H S,101912003
10536297,NORTHSIDE H S,101912003
12069066,NORTHSIDE H S,101912003
12836939,NORTHSIDE H S,101912003
14254926,NORTHSIDE H S,101912003
14729280,NORTHSIDE H S,101912003
17248485,NORTHSIDE H S,101912003
18227187,NORTHSIDE H S,101912003
25356952,NORTHSIDE H S,101912003
29465616,NORTHSIDE H S,101912003
30161492,NORTHSIDE H S,101912003
32238429,NORTHSIDE H S,101912003
34799457,NORTHSIDE H S,101912003
35959848,NORTHSIDE H S,101912003
36729450,NORTHSIDE H S,101912003
36858756,NORTHSIDE H S,101912003
37033654,NORTHSIDE H S,101912003
38846234,NORTHSIDE H S,101912003
39909212,NORTHSIDE H S,101912003
39969640,NORTHSIDE H S,101912003
41718666,NORTHSIDE H S,101912003
43177596,NORTHSIDE H S,101912003
45359336,NORTHSIDE H S,101912003
46395956,NORTHSIDE H S,101912003
46892581,NORTHSIDE H S,101912003
48708210,NORTHSIDE H S,101912003
50553331,NORTHSIDE H S,101912003
51651440,NORTHSIDE H S,101912003
51690717,NORTHSIDE H S,101912003
52311644,NORTHSIDE H S,101912003
52346664,NORTHSIDE H S,101912003
52396752,NORTHSIDE H S,101912003
52685206,NORTHSIDE H S,101912003
52705703,NORTHSIDE H S,101912003
52938587,NORTHSIDE H S,101912003
55687140,NORTHSIDE H S,101912003
59582713,NORTHSIDE H S,101912003
60327582,NORTHSIDE H S,101912003
60497526,NORTHSIDE H S,101912003
61141443,NORTHSIDE H S,101912003
63635069,NORTHSIDE H S,101912003
65668037,NORTHSIDE H S,101912003
66117514,NORTHSIDE H S,101912003
67029237,NORTHSIDE H S,101912003
67596953,NORTHSIDE H S,101912003
68730199,NORTHSIDE H S,101912003
68823754,NORTHSIDE H S,101912003
68935931,NORTHSIDE H S,101912003
73792596,NORTHSIDE H S,101912003
74767604,NORTHSIDE H S,101912003
74967144,NORTHSIDE H S,101912003
75678877,NORTHSIDE H S,101912003
76631419,NORTHSIDE H S,101912003
77161954,NORTHSIDE H S,101912003
78921037,NORTHSIDE H S,101912003
80977866,NORTHSIDE H S,101912003
81476568,NORTHSIDE H S,101912003
82850725,NORTHSIDE H S,101912003
83279383,NORTHSIDE H S,101912003
85120296,NORTHSIDE H S,101912003
85449481,NORTHSIDE H S,101912003
85729047,NORTHSIDE H S,101912003
88485006,NORTHSIDE H S,101912003
88604656,NORTHSIDE H S,101912003
88682247,NORTHSIDE H S,101912003
89842659,NORTHSIDE H S,101912003
89846253,NORTHSIDE H S,101912003
92137503,NORTHSIDE H S,101912003
95143543,NORTHSIDE H S,101912003
97351364,NORTHSIDE H S,101912003
97568740,NORTHSIDE H S,101912003
98016450,NORTHSIDE H S,101912003
98915588,NORTHSIDE H S,101912003
2743430,SCARBOROUGH H S,101912024
5747651,SCARBOROUGH H S,101912024
9822496,SCARBOROUGH H S,101912024
12293435,SCARBOROUGH H S,101912024
12884635,SCARBOROUGH H S,101912024
13943413,SCARBOROUGH H S,101912024
14066021,SCARBOROUGH H S,101912024
16460769,SCARBOROUGH H S,101912024
17692582,SCARBOROUGH H S,101912024
18904138,SCARBOROUGH H S,101912024
20200251,SCARBOROUGH H S,101912024
20791385,SCARBOROUGH H S,101912024
25917622,SCARBOROUGH H S,101912024
26022541,SCARBOROUGH H S,101912024
27768643,SCARBOROUGH H S,101912024
28892549,SCARBOROUGH H S,101912024
36469331,SCARBOROUGH H S,101912024
39070156,SCARBOROUGH H S,101912024
41873004,SCARBOROUGH H S,101912024
45161813,SCARBOROUGH H S,101912024
45364185,SCARBOROUGH H S,101912024
45774353,SCARBOROUGH H S,101912024
46344443,SCARBOROUGH H S,101912024
47486335,SCARBOROUGH H S,101912024
47845460,SCARBOROUGH H S,101912024
49750443,SCARBOROUGH H S,101912024
50276267,SCARBOROUGH H S,101912024
54150804,SCARBOROUGH H S,101912024
54583340,SCARBOROUGH H S,101912024
55341402,SCARBOROUGH H S,101912024
56279373,SCARBOROUGH H S,101912024
60067624,SCARBOROUGH H S,101912024
61360325,SCARBOROUGH H S,101912024
61628448,SCARBOROUGH H S,101912024
62800034,SCARBOROUGH H S,101912024
67113356,SCARBOROUGH H S,101912024
70649905,SCARBOROUGH H S,101912024
71722248,SCARBOROUGH H S,101912024
72660131,SCARBOROUGH H S,101912024
75367788,SCARBOROUGH H S,101912024
75805040,SCARBOROUGH H S,101912024
76123108,SCARBOROUGH H S,101912024
80300142,SCARBOROUGH H S,101912024
85297419,SCARBOROUGH H S,101912024
86580331,SCARBOROUGH H S,101912024
87199892,SCARBOROUGH H S,101912024
89394109,SCARBOROUGH H S,101912024
90731641,SCARBOROUGH H S,101912024
91045692,SCARBOROUGH H S,101912024
92220264,SCARBOROUGH H S,101912024
94190977,SCARBOROUGH H S,101912024
96040319,SCARBOROUGH H S,101912024
97186762,SCARBOROUGH H S,101912024
3156606,SHARPSTOWN H S,101912023
3589297,SHARPSTOWN H S,101912023
4356653,SHARPSTOWN H S,101912023
5990401,SHARPSTOWN H S,101912023
10876801,SHARPSTOWN H S,101912023
11406250,SHARPSTOWN H S,101912023
11506719,SHARPSTOWN H S,101912023
11807636,SHARPSTOWN H S,101912023
12838077,SHARPSTOWN H S,101912023
12953374,SHARPSTOWN H S,101912023
16152416,SHARPSTOWN H S,101912023
21254096,SHARPSTOWN H S,101912023
21562050,SHARPSTOWN H S,101912023
21715414,SHARPSTOWN H S,101912023
24750791,SHARPSTOWN H S,101912023
25221761,SHARPSTOWN H S,101912023
26130291,SHARPSTOWN H S,101912023
28311780,SHARPSTOWN H S,101912023
28707609,SHARPSTOWN H S,101912023
30287322,SHARPSTOWN H S,101912023
31138018,SHARPSTOWN H S,101912023
35084399,SHARPSTOWN H S,101912023
39717596,SHARPSTOWN H S,101912023
41694913,SHARPSTOWN H S,101912023
42004910,SHARPSTOWN H S,101912023
43691193,SHARPSTOWN H S,101912023
45927524,SHARPSTOWN H S,101912023
50299213,SHARPSTOWN H S,101912023
50373232,SHARPSTOWN H S,101912023
52716483,SHARPSTOWN H S,101912023
53399519,SHARPSTOWN H S,101912023
55775358,SHARPSTOWN H S,101912023
57414886,SHARPSTOWN H S,101912023
60780099,SHARPSTOWN H S,101912023
62327517,SHARPSTOWN H S,101912023
66993062,SHARPSTOWN H S,101912023
70499206,SHARPSTOWN H S,101912023
70964418,SHARPSTOWN H S,101912023
71321933,SHARPSTOWN H S,101912023
72282602,SHARPSTOWN H S,101912023
78149422,SHARPSTOWN H S,101912023
78405094,SHARPSTOWN H S,101912023
84765008,SHARPSTOWN H S,101912023
87052475,SHARPSTOWN H S,101912023
87098087,SHARPSTOWN H S,101912023
89055412,SHARPSTOWN H S,101912023
89520042,SHARPSTOWN H S,101912023
90498180,SHARPSTOWN H S,101912023
91921951,SHARPSTOWN H S,101912023
96823561,SHARPSTOWN H S,101912023
97632346,SHARPSTOWN H S,101912023
4909411,AUSTIN H S,101912001
5326760,AUSTIN H S,101912001
6123855,AUSTIN H S,101912001
8302616,AUSTIN H S,101912001
9831345,AUSTIN H S,101912001
10148749,AUSTIN H S,101912001
10366439,AUSTIN H S,101912001
10366439,AUSTIN H S,101912001
10366439,AUSTIN H S,101912001
10402150,AUSTIN H S,101912001
10608251,AUSTIN H S,101912001
10846313,AUSTIN H S,101912001
11384759,AUSTIN H S,101912001
12020420,AUSTIN H S,101912001
12265589,AUSTIN H S,101912001
12503971,AUSTIN H S,101912001
15106979,AUSTIN H S,101912001
15425931,AUSTIN H S,101912001
15809925,AUSTIN H S,101912001
15937626,AUSTIN H S,101912001
17327175,AUSTIN H S,101912001
17580127,AUSTIN H S,101912001
17583191,AUSTIN H S,101912001
18847614,AUSTIN H S,101912001
19371028,AUSTIN H S,101912001
20681303,AUSTIN H S,101912001
20780265,AUSTIN H S,101912001
22128284,AUSTIN H S,101912001
22406972,AUSTIN H S,101912001
22785384,AUSTIN H S,101912001
25898314,AUSTIN H S,101912001
26095848,AUSTIN H S,101912001
29509511,AUSTIN H S,101912001
29817322,AUSTIN H S,101912001
29956317,AUSTIN H S,101912001
30014595,AUSTIN H S,101912001
30683484,AUSTIN H S,101912001
31251253,AUSTIN H S,101912001
31568715,AUSTIN H S,101912001
32263872,AUSTIN H S,101912001
32906638,AUSTIN H S,101912001
33382136,AUSTIN H S,101912001
33450007,AUSTIN H S,101912001
33892673,AUSTIN H S,101912001
35296285,AUSTIN H S,101912001
35404452,AUSTIN H S,101912001
39696799,AUSTIN H S,101912001
41576471,AUSTIN H S,101912001
42768657,AUSTIN H S,101912001
43930637,AUSTIN H S,101912001
44015375,AUSTIN H S,101912001
44015375,AUSTIN H S,101912001
44015375,AUSTIN H S,101912001
44708217,AUSTIN H S,101912001
45638369,AUSTIN H S,101912001
47108477,AUSTIN H S,101912001
47217815,AUSTIN H S,101912001
48179783,AUSTIN H S,101912001
49490691,AUSTIN H S,101912001
54669616,AUSTIN H S,101912001
59330881,AUSTIN H S,101912001
60135546,AUSTIN H S,101912001
60196374,AUSTIN H S,101912001
61342320,AUSTIN H S,101912001
63267551,AUSTIN H S,101912001
65571088,AUSTIN H S,101912001
66726099,AUSTIN H S,101912001
68534191,AUSTIN H S,101912001
69613690,AUSTIN H S,101912001
70161219,AUSTIN H S,101912001
70194931,AUSTIN H S,101912001
71233956,AUSTIN H S,101912001
72988216,AUSTIN H S,101912001
74389810,AUSTIN H S,101912001
74731895,AUSTIN H S,101912001
78250042,AUSTIN H S,101912001
78664465,AUSTIN H S,101912001
79922066,AUSTIN H S,101912001
80601626,AUSTIN H S,101912001
82012322,AUSTIN H S,101912001
83422855,AUSTIN H S,101912001
86641262,AUSTIN H S,101912001
86688821,AUSTIN H S,101912001
89565373,AUSTIN H S,101912001
90027378,AUSTIN H S,101912001
90027378,AUSTIN H S,101912001
90027378,AUSTIN H S,101912001
90298150,AUSTIN H S,101912001
91091193,AUSTIN H S,101912001
91619250,AUSTIN H S,101912001
92214244,AUSTIN H S,101912001
92503654,AUSTIN H S,101912001
94071584,AUSTIN H S,101912001
94574841,AUSTIN H S,101912001
94762165,AUSTIN H S,101912001
94871183,AUSTIN H S,101912001
95100132,AUSTIN H S,101912001
95336597,AUSTIN H S,101912001
95575139,AUSTIN H S,101912001
95907527,AUSTIN H S,101912001
98389196,AUSTIN H S,101912001
7105494,CYPRESS FALLS H S,101907007
8656715,FURR H S,101912004
9503452,FURR H S,101912004
10163892,FURR H S,101912004
13355065,FURR H S,101912004
18983639,FURR H S,101912004
47011395,FURR H S,101912004
47858557,FURR H S,101912004
53907725,FURR H S,101912004
55649356,FURR H S,101912004
62774920,FURR H S,101912004
66140631,FURR H S,101912004
69454330,FURR H S,101912004
85215616,FURR H S,101912004
92360146,FURR H S,101912004
9075607,CHAVEZ H S,101912027
14449468,CHAVEZ H S,101912027
15046737,CHAVEZ H S,101912027
17007760,CHAVEZ H S,101912027
20492616,CHAVEZ H S,101912027
20967790,CHAVEZ H S,101912027
26361517,CHAVEZ H S,101912027
30635754,CHAVEZ H S,101912027
32239550,CHAVEZ H S,101912027
33772916,CHAVEZ H S,101912027
40717071,CHAVEZ H S,101912027
40849300,CHAVEZ H S,101912027
49584277,CHAVEZ H S,101912027
50533622,CHAVEZ H S,101912027
53528475,CHAVEZ H S,101912027
59044525,CHAVEZ H S,101912027
59918721,CHAVEZ H S,101912027
68137007,CHAVEZ H S,101912027
69314110,CHAVEZ H S,101912027
79676500,CHAVEZ H S,101912027
81885747,CHAVEZ H S,101912027
85775766,CHAVEZ H S,101912027
87479105,CHAVEZ H S,101912027
90127975,CHAVEZ H S,101912027
92718583,CHAVEZ H S,101912027
92925735,CHAVEZ H S,101912027
93174115,CHAVEZ H S,101912027
96075644,CHAVEZ H S,101912027
10236460,WORTHING H S,101912019
10363094,WORTHING H S,101912019
10514475,WORTHING H S,101912019
10572967,WORTHING H S,101912019
10772603,WORTHING H S,101912019
11744201,WORTHING H S,101912019
11751265,WORTHING H S,101912019
13848685,WORTHING H S,101912019
14092489,WORTHING H S,101912019
15471807,WORTHING H S,101912019
15815272,WORTHING H S,101912019
15959486,WORTHING H S,101912019
16982239,WORTHING H S,101912019
18033704,WORTHING H S,101912019
18810105,WORTHING H S,101912019
20116291,WORTHING H S,101912019
21401956,WORTHING H S,101912019
22594805,WORTHING H S,101912019
24289083,WORTHING H S,101912019
24873832,WORTHING H S,101912019
24941469,WORTHING H S,101912019
24941956,WORTHING H S,101912019
25092399,WORTHING H S,101912019
27168972,WORTHING H S,101912019
27322240,WORTHING H S,101912019
28264674,WORTHING H S,101912019
29845765,WORTHING H S,101912019
30318423,WORTHING H S,101912019
31062653,WORTHING H S,101912019
31939105,WORTHING H S,101912019
34156339,WORTHING H S,101912019
35489123,WORTHING H S,101912019
37884359,WORTHING H S,101912019
39507186,WORTHING H S,101912019
41640584,WORTHING H S,101912019
45612980,WORTHING H S,101912019
47200346,WORTHING H S,101912019
48202859,WORTHING H S,101912019
48436097,WORTHING H S,101912019
51585237,WORTHING H S,101912019
52192102,WORTHING H S,101912019
53156191,WORTHING H S,101912019
54532623,WORTHING H S,101912019
56487074,WORTHING H S,101912019
56705514,WORTHING H S,101912019
58717461,WORTHING H S,101912019
60411395,WORTHING H S,101912019
61110974,WORTHING H S,101912019
61709715,WORTHING H S,101912019
62089664,WORTHING H S,101912019
64453885,WORTHING H S,101912019
67946561,WORTHING H S,101912019
70429023,WORTHING H S,101912019
70647570,WORTHING H S,101912019
71325774,WORTHING H S,101912019
72531721,WORTHING H S,101912019
73486165,WORTHING H S,101912019
73704307,WORTHING H S,101912019
74354399,WORTHING H S,101912019
74481623,WORTHING H S,101912019
75058558,WORTHING H S,101912019
80112036,WORTHING H S,101912019
80870921,WORTHING H S,101912019
84433243,WORTHING H S,101912019
84812032,WORTHING H S,101912019
84972966,WORTHING H S,101912019
86386504,WORTHING H S,101912019
88125478,WORTHING H S,101912019
90882439,WORTHING H S,101912019
94411672,WORTHING H S,101912019
95321087,WORTHING H S,101912019
97288877,WORTHING H S,101912019
12509126,MADISON H S,101912010
19812707,MADISON H S,101912010
21005895,MADISON H S,101912010
21110359,MADISON H S,101912010
23306163,MADISON H S,101912010
27649560,MADISON H S,101912010
27668995,MADISON H S,101912010
28416470,MADISON H S,101912010
38726428,MADISON H S,101912010
40602169,MADISON H S,101912010
47097803,MADISON H S,101912010
49212471,MADISON H S,101912010
52670109,MADISON H S,101912010
53071148,MADISON H S,101912010
66232995,MADISON H S,101912010
67620559,MADISON H S,101912010
68185329,MADISON H S,101912010
75546879,MADISON H S,101912010
75878222,MADISON H S,101912010
78819796,MADISON H S,101912010
84646105,MADISON H S,101912010
86806985,MADISON H S,101912010
92860569,MADISON H S,101912010
92893947,MADISON H S,101912010
93004654,MADISON H S,101912010
98294667,MADISON H S,101912010
12821287,MILBY H S,101912011
15963198,MILBY H S,101912011
16328065,MILBY H S,101912011
31594039,MILBY H S,101912011
32707779,MILBY H S,101912011
34872518,MILBY H S,101912011
47621939,MILBY H S,101912011
52108344,MILBY H S,101912011
67883522,MILBY H S,101912011
71960259,MILBY H S,101912011
76651310,MILBY H S,101912011
80933994,MILBY H S,101912011
15140876,MACARTHUR H S,101902003
76230997,MACARTHUR H S,101902003
16782804,NORTHBROOK H S,101920005
24966498,MAYDE CREEK H S,101914005
53034777,SPRING H S,101919001
68258530,SPRING H S,101919001
67260428,LEE H S,101911002
71235874,GALENA PARK H S,101910002
10325144,YATES HIGH SCHOOL,
10555804,YATES HIGH SCHOOL,
51886107,YATES HIGH SCHOOL,
69518618,YATES HIGH SCHOOL,
73889683,YATES HIGH SCHOOL,
73898224,YATES HIGH SCHOOL,
77327784,YATES HIGH SCHOOL,
92482501,YATES HIGH SCHOOL,
11954775,STERLING HIGH SCHOOL,
12604025,WALTRIP HIGH SCHOOL,
57434541,WALTRIP HIGH SCHOOL,
60920804,WALTRIP HIGH SCHOOL,
13056643,WASHINGTON B T HIGH SCHOOL,
16203839,LAMAR HIGH SCHOOL,
27837902,LAMAR HIGH SCHOOL,
41606541,LAMAR HIGH SCHOOL,
42940507,LAMAR HIGH SCHOOL,
47816741,LAMAR HIGH SCHOOL,
54029147,LAMAR HIGH SCHOOL,
56893124,LAMAR HIGH SCHOOL,
66596195,LAMAR HIGH SCHOOL,
67198711,LAMAR HIGH SCHOOL,
23068653,WESTSIDE HIGH SCHOOL,
24238516,WORTHING HIGH SCHOOL,
34073074,NORTHSIDE HIGH SCHOOL,
