mls,street_number,street_name,city,zip,county,subdivision,home_type,year_built,bedrooms,full_baths,half_baths,total_baths,room_count,fireplaces,stories,pool_private,garages,style,list_price,market_area,area,dom,cdom,list_date,school_district,elementary,high_school
48222624,7143,Fauna,Houston,77061,Harris,Garden Villas,Single-Family,2003,4,3,1,3.1,14,3,2,False,3,Colonial,429500,3,Hobby Area,116,116,10/13/2020,HOUSTON ISD,GARDEN VILLAS EL,STERLING H S
26799719,7165,Brace,Houston,77061,Harris,Garden Villas,Single-Family,1939,3,2,0,2.0,8,0,2,False,2,Ranch,278000,3,Hobby Area,117,117,10/8/2020,HOUSTON ISD,GARDEN VILLAS EL,STERLING H S
10767554,7255,Sims,Houston,77061,Harris,Garden Villas,Single-Family,1954,3,3,1,3.1,6,0,1,False,0,Traditional,350000,3,Hobby Area,194,194,7/27/2020,HOUSTON ISD,GARDEN VILLAS EL,STERLING H S
11954775,7351,Brace,Houston,77061,Harris,Garden Villas,Single-Family,1940,3,3,1,3.1,11,1,1,False,1,Ranch,275000,3,Hobby Area,33,33,1/4/2021,HOUSTON ISD,GARDEN VILLAS EL,STERLING H S
57771640,7734,Kingsley,Houston,77087,Harris,Lum Terrace,Single-Family,1930,3,2,0,2.0,6,0,1,False,0,Traditional,189000,3,Hobby Area,149,149,9/10/2020,HOUSTON ISD,GOLFCREST EL,STERLING H S
12476283,7758,Greendowns,Houston,77087,Harris,Greenway Sec 02,Single-Family,1950,4,2,0,2.0,5,1,1,False,0,Traditional,189900,3,Hobby Area,63,63,12/5/2020,HOUSTON ISD,GOLFCREST EL,STERLING H S
57104815,6001,Midvale,Houston,77087,Harris,Golfview Manor,Single-Family,1955,3,1,0,1.0,5,0,1,False,0,Traditional,239999,3,Hobby Area,3,3,2/3/2021,HOUSTON ISD,GREGG EL,STERLING H S
56980939,5302,Anzio,Houston,77033,Harris,South Park Sec 02,Single-Family,1996,5,3,0,3.0,8,0,1,False,0,Traditional,220000,3,Medical Center South,19,19,1/18/2021,HOUSTON ISD,KELSO EL,STERLING H S
65010297,5630,Malmedy,Houston,77033,Harris,South Park Sec 02,Single-Family,2020,4,3,1,3.1,11,1,2,False,0,Traditional,350000,3,Medical Center South,82,214,11/16/2020,HOUSTON ISD,KELSO EL,STERLING H S
57750652,5866,Southurst,Houston,77033,Harris,Southcrest Sec 02,Single-Family,1960,5,2,0,2.0,5,0,1,False,0,Traditional,190000,3,Medical Center South,32,32,1/5/2021,HOUSTON ISD,KELSO EL,STERLING H S
17793273,5910,Southcrest,Houston,77033,Harris,Southcrest,Single-Family,1949,3,2,0,2.0,0,0,2,False,0,Ranch,204000,3,Medical Center South,3,3,2/3/2021,HOUSTON ISD,KELSO EL,STERLING H S
40062041,5923,Southgood,Houston,77033,Harris,Southcrest Sec 03,Single-Family,1952,3,2,0,2.0,4,0,1,False,0,Traditional,145000,3,Medical Center South,48,48,9/22/2020,HOUSTON ISD,KELSO EL,STERLING H S
45982864,5942,Doolittle,Houston,77033,Harris,Southcrest Sec 04,Single-Family,1952,3,1,0,1.0,3,0,1,False,0,Traditional,120000,3,Medical Center South,1,1,2/5/2021,HOUSTON ISD,KELSO EL,STERLING H S
39660284,5957,Southmont,Houston,77033,Harris,Southcrest Sec 01,Single-Family,1949,3,2,0,2.0,3,0,1,False,1,Traditional,159000,3,Medical Center South,17,17,1/20/2021,HOUSTON ISD,KELSO EL,STERLING H S
91094705,12910,Zivah,Houston,77048,Harris,Benson Trace,Single-Family,2021,3,2,0,2.0,6,0,1,False,2,Traditional,210666,3,Medical Center South,2,2,2/4/2021,HOUSTON ISD,LAW EL,STERLING H S
83850797,5511,Elmlawn,Houston,77033,Harris,Cresmont Sec 01,Single-Family,1956,3,1,2,1.2,3,0,1,False,0,Traditional,157000,3,Medical Center South,40,40,12/28/2020,HOUSTON ISD,MADING EL,STERLING H S
48918323,5626,Lakefield,Houston,77033,Harris,Crestmont,Single-Family,1959,3,1,0,1.0,5,0,1,False,0,Traditional,162900,3,Medical Center South,25,25,1/12/2021,HOUSTON ISD,MADING EL,STERLING H S
85999947,5631,Overdale,Houston,77033,Harris,Inwood Terrace Sec 08,Single-Family,1962,3,1,1,1.1,5,0,1,False,0,Traditional,150000,3,Medical Center South,89,89,11/9/2020,HOUSTON ISD,MADING EL,STERLING H S
97471335,5636,Schevers,Houston,77033,Harris,Inwood Terrace Sec 08,Single-Family,1963,4,1,0,1.0,6,0,1,False,0,Traditional,103000,3,Medical Center South,2,2,2/4/2021,HOUSTON ISD,MADING EL,STERLING H S
96980243,5639,Schevers,Houston,77033,Harris,Inwood Terrace Sec 08,Single-Family,1940,4,2,0,2.0,6,0,1,False,0,Traditional,97900,3,Medical Center South,23,23,1/14/2021,HOUSTON ISD,MADING EL,STERLING H S
2837464,5735,Heron,Houston,77033,Harris,Edgewood Terrace Sec 02,Single-Family,1961,3,1,1,1.1,10,0,1,False,0,Traditional,139990,3,Medical Center South,4,4,2/2/2021,HOUSTON ISD,MADING EL,STERLING H S
44206319,5751,Lakefield,Houston,77033,Harris,Crestmont,Single-Family,1952,4,1,0,1.0,4,0,1,False,0,Traditional,150000,3,Medical Center South,53,53,12/15/2020,HOUSTON ISD,MADING EL,STERLING H S
69888787,6431,Brimridge #R,Houston,77048,Harris,Southridge Xing Sec 02,Single-Family,2013,4,2,1,2.1,9,0,2,False,0,Traditional,254000,3,Medical Center South,11,11,1/26/2021,HOUSTON ISD,MITCHELL EL,STERLING H S
54916442,8110,Coastway,Houston,77075,Harris,Gulf Meadows Sec 03,Single-Family,1968,4,2,0,2.0,4,2,1,False,2,Traditional,194900,3,Hobby Area,54,54,12/14/2020,HOUSTON ISD,MITCHELL EL,STERLING H S
31713357,8118,Hall View,Houston,77075,Harris,Hall Park Place,Single-Family,2014,5,2,1,2.1,9,0,2,False,2,Traditional,250000,3,Hobby Area,1,1,2/5/2021,HOUSTON ISD,MITCHELL EL,STERLING H S
5467901,8238,Fuqua Gardens,Houston,77075,Harris,Fuqua Gardens,Single-Family,2001,3,2,1,2.1,3,0,2,False,63,Traditional,224900,3,Hobby Area,2,2,2/4/2021,HOUSTON ISD,MITCHELL EL,STERLING H S
25308773,10603,Gulf Valley,Houston,77075,Harris,Fuqua Gardens,Single-Family,2001,4,2,1,2.1,6,0,2,False,0,Traditional,223000,3,Hobby Area,61,61,12/7/2020,HOUSTON ISD,MITCHELL EL,STERLING H S
58167217,14106,Pecan Hill,Houston,77048,Harris,Southridge Crossing,Single-Family,2016,3,2,0,2.0,3,0,1,False,0,Traditional,222999,3,Medical Center South,47,47,12/21/2020,HOUSTON ISD,MITCHELL EL,STERLING H S
86963601,4004,Weslow,Houston,77087,Harris,TIERRA VISION ESTATES,Single-Family,0,4,3,2,3.2,4,0,3,False,2,Contemporary/Modern,275000,3,Hobby Area,66,66,12/2/2020,HOUSTON ISD,SEGUIN EL,STERLING H S
43147414,7148,Dixie,Houston,77087,Harris,Oakland Plaza Sec 02,Single-Family,1952,3,1,0,1.0,3,0,1,False,0,Traditional,189000,3,Hobby Area,3,184,2/3/2021,HOUSTON ISD,SEGUIN EL,STERLING H S
51906363,7216,Dixie,Houston,77087,Harris,Oakland Plaza Sec 02,Single-Family,1953,3,2,0,2.0,6,0,1,False,2,Ranch,179990,3,Hobby Area,86,86,11/12/2020,HOUSTON ISD,SEGUIN EL,STERLING H S
12231763,5003,Higgins,Houston,77033,Harris,Sunnyside Gardens,Single-Family,2020,3,1,2,1.2,6,0,2,False,0,Traditional,209900,3,Medical Center South,67,280,12/1/2020,HOUSTON ISD,WOODSON SCHOOL,STERLING H S
78392810,5238,Carmen,Houston,77033,Harris,Sunnyside Gardens,Single-Family,1945,3,2,0,2.0,5,0,1,False,0,Traditional,168000,3,Medical Center South,4,54,2/2/2021,HOUSTON ISD,WOODSON SCHOOL,STERLING H S
88503369,5337,Wenda,Houston,77033,Harris,Sunnyside Gardens,Single-Family,1947,3,2,1,2.1,4,0,1,False,0,Contemporary/Modern,185000,3,Medical Center South,38,38,12/30/2020,HOUSTON ISD,WOODSON SCHOOL,STERLING H S
95720120,10918,Brambling Wood,Houston,77043,Harris,Brittmoore Crossing,Single-Family,2021,5,3,1,3.1,9,1,3,False,2,Contemporary/Modern,464520,24,Spring Branch,131,131,9/28/2020,SPRING BRANCH ISD,SHERWOOD EL,STRATFORD H S
95862664,10920,Brambling Wood,Houston,77043,Harris,Brittmoore Crossing,Single-Family,2020,3,2,1,2.1,6,1,2,False,2,Contemporary/Modern,407542,24,Spring Branch,31,31,1/6/2021,SPRING BRANCH ISD,SHERWOOD EL,STRATFORD H S
56633914,10926,Keaton Landing,Houston,77043,Harris,Brittmoore Crossing,Single-Family,2021,4,3,1,3.1,8,0,3,False,2,Contemporary/Modern,502158,24,Spring Branch,46,46,12/22/2020,SPRING BRANCH ISD,SHERWOOD EL,STRATFORD H S
18637823,10927,Brambling Wood,Houston,77043,Harris,Brittmoore Crossing,Single-Family,2021,4,3,1,3.1,8,1,3,False,2,Contemporary/Modern,462880,24,Spring Branch,22,22,1/15/2021,SPRING BRANCH ISD,SHERWOOD EL,STRATFORD H S
61025621,10929,Brambling Wood,Houston,77043,Harris,Brittmoore Crossing,Single-Family,2021,3,3,1,3.1,8,1,3,False,2,Contemporary/Modern,464741,24,Spring Branch,129,129,9/30/2020,SPRING BRANCH ISD,SHERWOOD EL,STRATFORD H S
31884156,10932,Brambling Wood,Houston,77043,Harris,Brittmoore Crossing,Single-Family,2021,3,2,1,2.1,6,1,2,False,2,Contemporary/Modern,386084,24,Spring Branch,57,57,12/11/2020,SPRING BRANCH ISD,SHERWOOD EL,STRATFORD H S
94704979,10933,Brambling Wood,Houston,77043,Harris,Brittmoore Crossing,Single-Family,2021,3,3,1,3.1,8,1,3,False,2,Contemporary/Modern,475739,24,Spring Branch,57,57,12/11/2020,SPRING BRANCH ISD,SHERWOOD EL,STRATFORD H S
55412017,807,Shallow Hollow,Houston,77018,Harris,Pinemont Area,Single-Family,2020,3,2,1,2.1,10,0,2,False,2,Traditional,329700,9,Shepherd Park Plaza Area,18,129,1/19/2021,HOUSTON ISD,DURHAM EL,WALTRIP H S
38826355,813,Shallow Hollow,Houston,77018,Harris,Pinemont Area,Single-Family,2020,3,2,1,2.1,10,0,2,False,2,Traditional,329700,9,Shepherd Park Plaza Area,98,140,10/13/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
10091364,814,THORNTON #D,Houston,77018,Harris,THORNTON LANDING,Single-Family,2021,3,2,1,2.1,8,0,2,False,2,"Contemporary/Modern, Traditional",287900,9,Shepherd Park Plaza Area,163,163,8/27/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
51662917,814,THORNTON #H,Houston,77018,Harris,THORNTON LANDING,Single-Family,2021,3,2,1,2.1,8,0,2,False,2,"Contemporary/Modern, Traditional",287900,9,Shepherd Park Plaza Area,163,163,8/27/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
94768698,849,Martin,Houston,77018,Harris,MARTIN STREET LANDING,Single-Family,2021,3,2,1,2.1,3,0,2,False,0,"Contemporary/Modern, Traditional",341500,9,Shepherd Park Plaza Area,59,59,12/9/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
12604025,855,Martin,Houston,77018,Harris,MARTIN STREET LANDING,Single-Family,2021,3,2,1,2.1,3,0,2,False,0,"Contemporary/Modern, Traditional",329500,9,Shepherd Park Plaza Area,59,59,12/9/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
57434541,857,Martin,Houston,77018,Harris,MARTIN STREET LANDING,Single-Family,2021,3,2,1,2.1,3,0,2,False,0,"Contemporary/Modern, Traditional",339500,9,Shepherd Park Plaza Area,59,59,12/9/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
89681741,859,Martin,Houston,77018,Harris,MARTIN STREET LANDING,Single-Family,2021,3,2,1,2.1,3,0,2,False,0,"Contemporary/Modern, Traditional",341500,9,Shepherd Park Plaza Area,59,59,12/9/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
69400011,902,Martin #A,Houston,77018,Harris,Independence Heights,Single-Family,2020,3,3,1,3.1,11,0,3,False,2,Contemporary/Modern,334990,9,Shepherd Park Plaza Area,115,127,10/14/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
2873391,902,Martin #B,Houston,77018,Harris,Independence Heights,Single-Family,2020,3,3,1,3.1,11,0,3,False,2,Contemporary/Modern,334990,9,Shepherd Park Plaza Area,84,84,10/14/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
7428127,935,Lacey Garden,Houston,77018,Harris,Lacey Oaks,Single-Family,2019,4,4,1,4.1,8,1,3,False,0,Mediterranean,539000,9,Shepherd Park Plaza Area,2,29,2/4/2021,HOUSTON ISD,DURHAM EL,WALTRIP H S
69840615,1031,Chamboard,Houston,77018,Harris,Shepherd Park Plaza Sec 01,Single-Family,1962,4,2,0,2.0,9,0,1,False,2,Ranch,555000,9,Shepherd Park Plaza Area,11,11,1/26/2021,HOUSTON ISD,DURHAM EL,WALTRIP H S
42476302,1042,Chantilly,Houston,77018,Harris,Shepherd Park Plaza,Single-Family,1965,3,2,0,2.0,8,0,1,True,1,Traditional,599900,9,Shepherd Park Plaza Area,2,2,2/4/2021,HOUSTON ISD,DURHAM EL,WALTRIP H S
56829505,1079,43rd,Houston,77018,Harris,Garden Oaks Sec 05,Single-Family,1946,2,1,0,1.0,5,0,1,False,1,Traditional,359000,9,Washington East/Sabine,58,58,12/10/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
41844470,1103,Candlelight,Houston,77018,Harris,Shepherd Park Plaza,Single-Family,1976,4,3,0,3.0,15,1,2,True,3,Traditional,885000,9,Shepherd Park Plaza Area,38,38,12/30/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
36412404,1110,Thornton,Houston,77018,Harris,Shepherd Park Plaza Sec 02,Single-Family,1967,3,2,1,2.1,11,1,1,False,2,Ranch,535000,9,Shepherd Park Plaza Area,6,275,1/31/2021,HOUSTON ISD,DURHAM EL,WALTRIP H S
8936100,1182,Chamboard,Houston,77018,Harris,Shepherd Park Plaza,Single-Family,1962,4,2,0,2.0,11,1,2,True,2,Traditional,691000,9,Shepherd Park Plaza Area,51,207,12/17/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
40768857,1406,Sue Barnett,Houston,77018,Harris,Garden Oaks,Single-Family,2007,4,3,1,3.1,10,1,2,False,0,Traditional,955000,9,Garden Oaks,99,99,10/30/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
32168454,1587,Sue Barnett,Houston,77018,Harris,Garden Oaks Sec 05,Single-Family,1959,2,2,0,2.0,2,0,1,False,0,Traditional,995000,9,Garden Oaks,27,91,1/10/2021,HOUSTON ISD,DURHAM EL,WALTRIP H S
56265175,4307,Apollo,Houston,77018,Harris,Garden Oaks,Single-Family,2020,4,3,1,3.1,13,1,2,False,2,Other Style,1099000,9,Garden Oaks,78,78,11/20/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
73016639,4830,Ella,Houston,77018,Harris,Oak Forest Sec 03,Single-Family,1950,4,4,0,4.0,11,0,1,False,0,"Ranch, Traditional",549000,9,Shepherd Park Plaza Area,131,131,9/28/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
60575877,4907,Clift Haven,Houston,77018,Harris,Candlelight Plaza,Single-Family,1965,3,3,0,3.0,3,1,1,False,2,Ranch,590000,9,Shepherd Park Plaza Area,10,142,1/27/2021,HOUSTON ISD,DURHAM EL,WALTRIP H S
94609319,5102,Pine Reach,Houston,77018,Harris,Pinemont Area,Single-Family,2020,3,2,1,2.1,10,0,2,False,2,Traditional,312700,9,Shepherd Park Plaza Area,117,258,10/12/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
58213861,5108,Pine Reach,Houston,77018,Harris,Pinemont Area,Single-Family,2020,3,2,1,2.1,10,0,2,False,2,Traditional,319700,9,Shepherd Park Plaza Area,117,159,10/12/2020,HOUSTON ISD,DURHAM EL,WALTRIP H S
63151874,5112,Lacey Garden Loop,Houston,77018,Harris,Lacey Oaks,Single-Family,2018,3,2,1,2.1,7,1,2,False,2,Traditional,395000,9,Shepherd Park Plaza Area,17,390,1/20/2021,HOUSTON ISD,DURHAM EL,WALTRIP H S
87753546,522,Azaleadell,Houston,77018,Harris,Garden Oaks Plaza,Single-Family,2021,4,4,1,4.1,11,0,2,False,0,Traditional,1049000,9,Garden Oaks,1,1,2/5/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
12350896,701,Garden Oaks,Houston,77018,Harris,GARDEN OAKS,Single-Family,1995,4,3,3,3.3,10,1,2,True,3,Traditional,899900,9,Garden Oaks,49,430,12/9/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
74323478,702,Sleepyvale,Houston,77018,Harris,Garden Oaks Plaza,Single-Family,1955,4,2,1,2.1,9,1,1,False,2,"Contemporary/Modern, Ranch, Traditional",874900,9,Garden Oaks,54,464,12/14/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
19477076,705,42nd,Houston,77018,Harris,Garden Oaks Sec 02,Single-Family,2020,4,4,1,4.1,10,1,2,False,2,"Contemporary/Modern, Traditional",1049000,9,Garden Oaks,21,142,1/16/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
70400436,730,30th,Houston,77018,Harris,Garden Oaks,Single-Family,2007,5,5,2,5.2,11,1,2,False,3,Traditional,1224000,9,Garden Oaks,150,150,9/9/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
84331004,730,42nd,Houston,77018,Harris,Garden Oaks,Single-Family,2021,4,4,1,4.1,8,1,2,False,2,Traditional,1500000,9,Garden Oaks,38,541,12/30/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
17859270,761,42nd,Houston,77018,Harris,Garden Oaks,Single-Family,1940,3,2,0,2.0,7,1,1,False,2,Ranch,745000,9,Garden Oaks,59,59,12/9/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
6205557,802,30th,Houston,77018,Harris,Garden Oaks,Single-Family,2020,4,3,2,3.2,10,1,2,False,2,"Contemporary/Modern, Traditional",1550000,9,Garden Oaks,24,79,1/13/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
76964837,814,41st,Houston,77018,Harris,Garden Oaks Sec 03,Single-Family,1940,3,2,0,2.0,6,1,1,False,0,Traditional,765000,9,Garden Oaks,2,2,2/4/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
14281550,826,Garden Rose,Houston,77018,Harris,Garden Oaks Pt & Ext 01 A,Single-Family,2007,3,2,1,2.1,8,1,2,False,2,Traditional,378500,9,Garden Oaks,7,7,1/30/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
57642415,846,42nd,Houston,77018,Harris,Garden Oaks,Single-Family,2021,5,5,1,5.1,8,0,2,False,2,Traditional,1675000,9,Garden Oaks,38,586,12/30/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
17911385,855,42nd,Houston,77018,Harris,Garden Oaks Sec 03,Single-Family,1939,2,1,0,1.0,5,0,1,False,1,Traditional,525000,9,Garden Oaks,200,272,7/21/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
76948706,866,41st,Houston,77018,Harris,Garden Oaks,Single-Family,1940,4,3,1,3.1,9,0,2,True,2,Ranch,979000,9,Garden Oaks,121,160,10/8/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
62773072,915,Lamonte,Houston,77018,Harris,Garden Oaks Sec 04,Single-Family,2021,5,5,1,5.1,8,1,2,False,2,Traditional,1249000,9,Garden Oaks,184,184,8/6/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
18780714,927,43rd,Houston,77018,Harris,Garden Oaks,Single-Family,1942,2,1,0,1.0,3,0,1,False,0,Traditional,349520,9,Garden Oaks,150,150,9/9/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
83913420,943,W 42nd,Houston,77018,Harris,Garden Oaks,Single-Family,2021,4,3,1,3.1,8,2,2,False,0,Contemporary/Modern,1250000,9,Garden Oaks,8,8,1/29/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
5759334,963,Althea,Houston,77018,Harris,Garden Oaks Sec 04,Single-Family,1979,3,2,0,2.0,6,1,2,False,2,Other Style,530000,9,Garden Oaks,16,16,1/21/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
47431730,971,43rd,Houston,77018,Harris,Garden Oaks,Single-Family,2020,3,3,0,3.0,8,0,2,False,2,Traditional,915000,9,Garden Oaks,177,536,8/13/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
98246027,975,42nd,Houston,77018,Harris,Garden Oaks,Single-Family,2007,5,3,1,3.1,11,1,2,False,0,Traditional,989500,9,Washington East/Sabine,45,330,12/23/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
83464265,1050,41st,Houston,77018,Harris,Garden Oaks Sec 05,Single-Family,1947,3,2,0,2.0,6,0,1,False,2,Traditional,479900,9,Garden Oaks,53,109,12/15/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
97776535,1066,Lamonte,Houston,77018,Harris,Garden Oaks,Single-Family,1946,2,1,0,1.0,8,0,1,False,1,Traditional,359000,9,Garden Oaks,33,33,1/4/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
17189990,1082,Lamonte,Houston,77018,Harris,Garden Oaks,Single-Family,1946,2,3,0,3.0,10,0,2,False,0,"Contemporary/Modern, Traditional",519900,9,Garden Oaks,16,200,1/19/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
16031101,3506,Facundo #E,Houston,77018,Harris,Garden Oaks,Single-Family,2017,4,4,1,4.1,10,0,3,False,2,Traditional,699000,9,Oak Forest East Area,245,245,6/6/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
53261939,4219,Alba,Houston,77018,Harris,Garden Oaks Sec 04,Single-Family,2020,4,3,1,3.1,9,2,2,False,2,Contemporary/Modern,1249999,9,Garden Oaks,22,680,1/15/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
23606214,4231,Apollo,Houston,77018,Harris,Garden Oaks Sec 05,Single-Family,2020,4,3,0,3.0,6,0,2,False,2,Contemporary/Modern,869000,9,Garden Oaks,65,177,12/3/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
33384892,801,Fisher,Houston,77018,Harris,Oak Grove,Single-Family,1947,3,2,1,2.1,3,0,1,False,1,Other Style,764000,9,Oak Forest East Area,29,29,1/8/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
3165079,805,Fisher,Houston,77018,Harris,Oak Grove,Single-Family,1947,3,2,1,2.1,3,0,1,False,1,Other Style,764000,9,Oak Forest East Area,29,29,1/8/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
28142989,815,Sara Rose,Houston,77018,Harris,Tesslynn,Single-Family,1960,2,1,0,1.0,6,0,1,False,0,"Ranch, Traditional",375000,9,Oak Forest East Area,10,92,1/27/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
40992270,845,Fisher #B,Houston,77018,Harris,Fisher Villages,Single-Family,2019,3,3,1,3.1,8,0,3,False,2,Contemporary/Modern,378900,9,Oak Forest East Area,88,549,11/10/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
57067058,918,Stonecrest,Houston,77018,Harris,Shepherd Forest,Single-Family,1955,3,1,1,1.1,8,1,1,False,1,Ranch,379000,9,Oak Forest East Area,67,67,12/1/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
28648104,954,Fisher #A,Houston,77018,Harris,Views at Fisher Street Crossing,Single-Family,2021,3,3,1,3.1,6,0,3,False,2,Traditional,444500,9,Oak Forest East Area,17,17,1/20/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
6280685,964,Judiway,Houston,77018,Harris,Park/Judiway Street,Single-Family,2015,3,3,1,3.1,8,1,2,False,0,"Contemporary/Modern, Traditional",635000,9,Oak Forest East Area,94,94,11/4/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
7374020,1003,Wakefield,Houston,77018,Harris,Oak Forest Sec 01,Single-Family,2020,4,4,1,4.1,14,0,2,False,2,Traditional,1149000,9,Oak Forest East Area,381,381,1/22/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
47786776,1009,Rosepoint,Houston,77018,Harris,Oak Forest,Single-Family,2013,4,3,1,3.1,10,1,2,True,2,Traditional,1150000,9,Oak Forest East Area,26,26,1/11/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
83181618,1025,Wakefield,Houston,77018,Harris,Oak Forest Sec 01,Single-Family,1951,2,1,0,1.0,4,0,1,False,0,Other Style,629000,9,Oak Forest East Area,48,48,12/20/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
73687966,1119,30th,Houston,77018,Harris,Shepherd Forest,Single-Family,1955,3,2,0,2.0,9,0,1,False,0,"Other Style, Ranch",369000,9,Oak Forest East Area,71,71,11/27/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
88700825,1436,34th 1/2,Houston,77018,Harris,Park View/Oak Forest,Single-Family,2020,3,3,1,3.1,5,0,3,False,3,Other Style,403094,9,Oak Forest East Area,30,213,1/7/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
23313882,1440,34th 1/2,Houston,77018,Harris,Park View/Oak Forest,Single-Family,2021,3,3,1,3.1,4,0,3,False,2,Other Style,472500,9,Oak Forest East Area,29,29,1/8/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
53580517,1726,Ansbury,Houston,77018,Harris,Shepherd Forest,Single-Family,1955,4,2,0,2.0,4,1,1,False,0,Traditional,359999,9,Oak Forest East Area,159,159,8/31/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
89646378,3507,Facundo #B,Houston,77018,Harris,The Claire/Garden Oaks,Single-Family,2020,3,3,1,3.1,6,0,4,False,2,Traditional,599000,9,Oak Forest East Area,190,190,7/31/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
34590653,3510,Facundo,Houston,77018,Harris,The Claire/Garden Oaks,Single-Family,2020,4,4,1,4.1,8,0,3,False,2,Traditional,750000,9,Oak Forest East Area,190,190,7/31/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
85885577,3511,Facundo #C,Houston,77018,Harris,The Claire/Garden Oaks,Single-Family,2021,3,3,1,3.1,6,0,4,False,2,Traditional,621000,9,Oak Forest East Area,192,192,7/29/2020,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
47496171,3705,Swayze,Houston,77018,Harris,Oak Groves,Single-Family,2021,3,3,1,3.1,11,0,2,False,2,Traditional,449900,9,Oak Forest East Area,5,5,2/1/2021,HOUSTON ISD,GARDEN OAKS MONTESSORI,WALTRIP H S
